timestamp,symbol,side,entry_price,exit_price,quantity,reason,pnl
2025-12-29T22:00:00,BTCUSDT,SELL,87621.71000000,,0.00100000,ENTRY_SHORT,
2025-12-29T22:00:00,BTCUSDT,SELL,87621.71000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2025-12-30T10:55:00,BTCUSDT,SELL,87278.33000000,0.00000000,0.00100000,ENTRY_SHORT,0.00000000,0.0000,0
2025-12-30T11:45:00,BTCUSDT,BUY,87278.33000000,87382.06000000,0.00100000,EXIT_SIGNAL,-0.10373000,-0.0012,10
